area,year,average_rain_fall_mm_per_year,crops,crop_yields,pesticide_tonnes,avg_temp
Turkey,1992,593.0,Potatoes,236046,27110.0,10.77
Turkey,1992,593.0,Potatoes,236046,27110.0,13.01
Turkey,1992,593.0,Potatoes,236046,27110.0,16.91
Turkey,1992,593.0,"Rice, paddy",50026,27110.0,17.68
Turkey,1992,593.0,"Rice, paddy",50026,27110.0,9.06
Turkey,1992,593.0,"Rice, paddy",50026,27110.0,10.77
Turkey,1992,593.0,"Rice, paddy",50026,27110.0,13.01
Turkey,1992,593.0,"Rice, paddy",50026,27110.0,16.91
Turkey,1992,593.0,Soybeans,20652,27110.0,17.68
Turkey,1992,593.0,Soybeans,20652,27110.0,9.06
Turkey,1992,593.0,Soybeans,20652,27110.0,10.77
Turkey,1992,593.0,Soybeans,20652,27110.0,13.01
Turkey,1992,593.0,Soybeans,20652,27110.0,16.91
Turkey,1992,593.0,Wheat,20405,27110.0,17.68
Turkey,1992,593.0,Wheat,20405,27110.0,9.06
Turkey,1992,593.0,Wheat,20405,27110.0,10.77
Turkey,1992,593.0,Wheat,20405,27110.0,13.01
Turkey,1992,593.0,Wheat,20405,27110.0,16.91
Turkey,1993,593.0,Maize,45455,28042.0,18.82
Turkey,1993,593.0,Maize,45455,28042.0,9.96
Turkey,1993,593.0,Maize,45455,28042.0,11.45
Turkey,1993,593.0,Maize,45455,28042.0,13.32
Turkey,1993,593.0,Maize,45455,28042.0,17.39
Turkey,1993,593.0,Potatoes,242315,28042.0,18.82
Turkey,1993,593.0,Potatoes,242315,28042.0,9.96
Turkey,1993,593.0,Potatoes,242315,28042.0,11.45
Turkey,1993,593.0,Potatoes,242315,28042.0,13.32
Turkey,1993,593.0,Potatoes,242315,28042.0,17.39
Turkey,1993,593.0,"Rice, paddy",50176,28042.0,18.82
Turkey,1993,593.0,"Rice, paddy",50176,28042.0,9.96
Turkey,1993,593.0,"Rice, paddy",50176,28042.0,11.45
Turkey,1993,593.0,"Rice, paddy",50176,28042.0,13.32
Turkey,1993,593.0,"Rice, paddy",50176,28042.0,17.39
Turkey,1993,593.0,Soybeans,23551,28042.0,18.82
Turkey,1993,593.0,Soybeans,23551,28042.0,9.96
Turkey,1993,593.0,Soybeans,23551,28042.0,11.45
Turkey,1993,593.0,Soybeans,23551,28042.0,13.32
Turkey,1993,593.0,Soybeans,23551,28042.0,17.39
Turkey,1993,593.0,Wheat,21642,28042.0,18.82
Turkey,1993,593.0,Wheat,21642,28042.0,9.96
Turkey,1993,593.0,Wheat,21642,28042.0,11.45
Turkey,1993,593.0,Wheat,21642,28042.0,13.32
Turkey,1993,593.0,Wheat,21642,28042.0,17.39
Turkey,1994,593.0,Maize,38181,24219.0,19.76
Turkey,1994,593.0,Maize,38181,24219.0,11.7
Turkey,1994,593.0,Maize,38181,24219.0,12.83
Turkey,1994,593.0,Maize,38181,24219.0,14.88
Turkey,1994,593.0,Maize,38181,24219.0,18.35
Turkey,1994,593.0,Potatoes,229189,24219.0,19.76
Turkey,1994,593.0,Potatoes,229189,24219.0,11.7
Turkey,1994,593.0,Potatoes,229189,24219.0,12.83
Turkey,1994,593.0,Potatoes,229189,24219.0,14.88
Turkey,1994,593.0,Potatoes,229189,24219.0,18.35
Turkey,1994,593.0,"Rice, paddy",50554,24219.0,19.76
Turkey,1994,593.0,"Rice, paddy",50554,24219.0,11.7
Turkey,1994,593.0,"Rice, paddy",50554,24219.0,12.83
Turkey,1994,593.0,"Rice, paddy",50554,24219.0,14.88
Turkey,1994,593.0,"Rice, paddy",50554,24219.0,18.35
Turkey,1994,593.0,Soybeans,24138,24219.0,19.76
Turkey,1994,593.0,Soybeans,24138,24219.0,11.7
Turkey,1994,593.0,Soybeans,24138,24219.0,12.83
Turkey,1994,593.0,Soybeans,24138,24219.0,14.88
Turkey,1994,593.0,Soybeans,24138,24219.0,18.35
Turkey,1994,593.0,Wheat,17975,24219.0,19.76
Turkey,1994,593.0,Wheat,17975,24219.0,11.7
Turkey,1994,593.0,Wheat,17975,24219.0,12.83
Turkey,1994,593.0,Wheat,17975,24219.0,14.88
Turkey,1994,593.0,Wheat,17975,24219.0,18.35
Turkey,1995,593.0,Maize,37322,27328.0,19.15
Turkey,1995,593.0,Maize,37322,27328.0,10.93
Turkey,1995,593.0,Maize,37322,27328.0,12.06
Turkey,1995,593.0,Maize,37322,27328.0,14.14
Turkey,1995,593.0,Maize,37322,27328.0,17.64
Turkey,1995,593.0,Potatoes,237707,27328.0,19.15
Turkey,1995,593.0,Potatoes,237707,27328.0,10.93
Turkey,1995,593.0,Potatoes,237707,27328.0,12.06
Turkey,1995,593.0,Potatoes,237707,27328.0,14.14
Turkey,1995,593.0,Potatoes,237707,27328.0,17.64
Turkey,1995,593.0,"Rice, paddy",50045,27328.0,19.15
Turkey,1995,593.0,"Rice, paddy",50045,27328.0,10.93
Turkey,1995,593.0,"Rice, paddy",50045,27328.0,12.06
Turkey,1995,593.0,"Rice, paddy",50045,27328.0,14.14
Turkey,1995,593.0,"Rice, paddy",50045,27328.0,17.64
Turkey,1995,593.0,Soybeans,24194,27328.0,19.15
Turkey,1995,593.0,Soybeans,24194,27328.0,10.93
Turkey,1995,593.0,Soybeans,24194,27328.0,12.06
Turkey,1995,593.0,Soybeans,24194,27328.0,14.14
Turkey,1995,593.0,Soybeans,24194,27328.0,17.64
Turkey,1995,593.0,Wheat,19315,27328.0,19.15
Turkey,1995,593.0,Wheat,19315,27328.0,10.93
Turkey,1995,593.0,Wheat,19315,27328.0,12.06
Turkey,1995,593.0,Wheat,19315,27328.0,14.14
Turkey,1995,593.0,Wheat,19315,27328.0,17.64
Turkey,1996,593.0,Maize,36396,30286.0,19.47
Turkey,1996,593.0,Maize,36396,30286.0,11.29
Turkey,1996,593.0,Maize,36396,30286.0,11.92
Turkey,1996,593.0,Maize,36396,30286.0,13.77
Turkey,1996,593.0,Maize,36396,30286.0,17.49
Turkey,1996,593.0,Potatoes,235756,30286.0,19.47
Turkey,1996,593.0,Potatoes,235756,30286.0,11.29
Turkey,1996,593.0,Potatoes,235756,30286.0,11.92
Turkey,1996,593.0,Potatoes,235756,30286.0,13.77
Turkey,1996,593.0,Potatoes,235756,30286.0,17.49
Turkey,1996,593.0,"Rice, paddy",51114,30286.0,19.47
Turkey,1996,593.0,"Rice, paddy",51114,30286.0,11.29
Turkey,1996,593.0,"Rice, paddy",51114,30286.0,11.92
Turkey,1996,593.0,"Rice, paddy",51114,30286.0,13.77
Turkey,1996,593.0,"Rice, paddy",51114,30286.0,17.49
Turkey,1996,593.0,Soybeans,24390,30286.0,19.47
Turkey,1996,593.0,Soybeans,24390,30286.0,11.29
Turkey,1996,593.0,Soybeans,24390,30286.0,11.92
Turkey,1996,593.0,Soybeans,24390,30286.0,13.77
Turkey,1996,593.0,Soybeans,24390,30286.0,17.49
Turkey,1996,593.0,Wheat,19852,30286.0,19.47
Turkey,1996,593.0,Wheat,19852,30286.0,11.29
Turkey,1996,593.0,Wheat,19852,30286.0,11.92
Turkey,1996,593.0,Wheat,19852,30286.0,13.77
Turkey,1996,593.0,Wheat,19852,30286.0,17.49
Turkey,1997,593.0,Maize,38247,34431.0,18.65
Turkey,1997,593.0,Maize,38247,34431.0,10.13
Turkey,1997,593.0,Maize,38247,34431.0,11.34
Turkey,1997,593.0,Maize,38247,34431.0,13.16
Turkey,1997,593.0,Maize,38247,34431.0,17.2
Turkey,1997,593.0,Potatoes,241821,34431.0,18.65
Turkey,1997,593.0,Potatoes,241821,34431.0,10.13
Turkey,1997,593.0,Potatoes,241821,34431.0,11.34
Turkey,1997,593.0,Potatoes,241821,34431.0,13.16
Turkey,1997,593.0,Potatoes,241821,34431.0,17.2
Turkey,1997,593.0,"Rice, paddy",50005,34431.0,18.65
Turkey,1997,593.0,"Rice, paddy",50005,34431.0,10.13
Turkey,1997,593.0,"Rice, paddy",50005,34431.0,11.34
Turkey,1997,593.0,"Rice, paddy",50005,34431.0,13.16
Turkey,1997,593.0,"Rice, paddy",50005,34431.0,17.2
Turkey,1997,593.0,Soybeans,21053,34431.0,18.65
Turkey,1997,593.0,Soybeans,21053,34431.0,10.13
Turkey,1997,593.0,Soybeans,21053,34431.0,11.34
Turkey,1997,593.0,Soybeans,21053,34431.0,13.16
Turkey,1997,593.0,Soybeans,21053,34431.0,17.2
Turkey,1997,593.0,Wheat,20174,34431.0,18.65
Turkey,1997,593.0,Wheat,20174,34431.0,10.13
Turkey,1997,593.0,Wheat,20174,34431.0,11.34
Turkey,1997,593.0,Wheat,20174,34431.0,13.16
Turkey,1997,593.0,Wheat,20174,34431.0,17.2
Turkey,1998,593.0,Maize,42192,30162.0,19.92
Turkey,1998,593.0,Maize,42192,30162.0,11.72
Turkey,1998,593.0,Maize,42192,30162.0,12.56
Turkey,1998,593.0,Maize,42192,30162.0,14.48
Turkey,1998,593.0,Maize,42192,30162.0,18.08
Turkey,1998,593.0,Potatoes,258890,30162.0,19.92
Turkey,1998,593.0,Potatoes,258890,30162.0,11.72
Turkey,1998,593.0,Potatoes,258890,30162.0,12.56
Turkey,1998,593.0,Potatoes,258890,30162.0,14.48
Turkey,1998,593.0,Potatoes,258890,30162.0,18.08
Turkey,1998,593.0,"Rice, paddy",52601,30162.0,19.92
Turkey,1998,593.0,"Rice, paddy",52601,30162.0,11.72
Turkey,1998,593.0,"Rice, paddy",52601,30162.0,12.56
Turkey,1998,593.0,"Rice, paddy",52601,30162.0,14.48
Turkey,1998,593.0,"Rice, paddy",52601,30162.0,18.08
Turkey,1998,593.0,Soybeans,26087,30162.0,19.92
Turkey,1998,593.0,Soybeans,26087,30162.0,11.72
Turkey,1998,593.0,Soybeans,26087,30162.0,12.56
Turkey,1998,593.0,Soybeans,26087,30162.0,14.48
Turkey,1998,593.0,Soybeans,26087,30162.0,18.08
Turkey,1998,593.0,Wheat,22564,30162.0,19.92
Turkey,1998,593.0,Wheat,22564,30162.0,11.72
Turkey,1998,593.0,Wheat,22564,30162.0,12.56
Turkey,1998,593.0,Wheat,22564,30162.0,14.48
Turkey,1998,593.0,Wheat,22564,30162.0,18.08
Turkey,1999,593.0,Maize,44376,33089.0,20.02
Turkey,1999,593.0,Maize,44376,33089.0,11.69
Turkey,1999,593.0,Maize,44376,33089.0,13.02
Turkey,1999,593.0,Maize,44376,33089.0,15.0
Turkey,1999,593.0,Maize,44376,33089.0,18.74
Turkey,1999,593.0,Potatoes,272975,33089.0,20.02
Turkey,1999,593.0,Potatoes,272975,33089.0,11.69
Turkey,1999,593.0,Potatoes,272975,33089.0,13.02
Turkey,1999,593.0,Potatoes,272975,33089.0,15.0
Turkey,1999,593.0,Potatoes,272975,33089.0,18.74
Turkey,1999,593.0,"Rice, paddy",52321,33089.0,20.02
Turkey,1999,593.0,"Rice, paddy",52321,33089.0,11.69
Turkey,1999,593.0,"Rice, paddy",52321,33089.0,13.02
Turkey,1999,593.0,"Rice, paddy",52321,33089.0,15.0
Turkey,1999,593.0,"Rice, paddy",52321,33089.0,18.74
Turkey,1999,593.0,Soybeans,27500,33089.0,20.02
Turkey,1999,593.0,Soybeans,27500,33089.0,11.69
Turkey,1999,593.0,Soybeans,27500,33089.0,13.02
Turkey,1999,593.0,Soybeans,27500,33089.0,15.0
Turkey,1999,593.0,Soybeans,27500,33089.0,18.74
Turkey,1999,593.0,Wheat,19409,33089.0,20.02
Turkey,1999,593.0,Wheat,19409,33089.0,11.69
Turkey,1999,593.0,Wheat,19409,33089.0,13.02
Turkey,1999,593.0,Wheat,19409,33089.0,15.0
Turkey,1999,593.0,Wheat,19409,33089.0,18.74
Turkey,2000,593.0,Maize,41605,33471.0,19.33
Turkey,2000,593.0,Maize,41605,33471.0,10.39
Turkey,2000,593.0,Maize,41605,33471.0,12.03
Turkey,2000,593.0,Maize,41605,33471.0,14.29
Turkey,2000,593.0,Maize,41605,33471.0,17.97
Turkey,2000,593.0,Potatoes,263762,33471.0,19.33
Turkey,2000,593.0,Potatoes,263762,33471.0,10.39
Turkey,2000,593.0,Potatoes,263762,33471.0,12.03
Turkey,2000,593.0,Potatoes,263762,33471.0,14.29
Turkey,2000,593.0,Potatoes,263762,33471.0,17.97
Turkey,2000,593.0,"Rice, paddy",60492,33471.0,19.33
Turkey,2000,593.0,"Rice, paddy",60492,33471.0,10.39
Turkey,2000,593.0,"Rice, paddy",60492,33471.0,12.03
Turkey,2000,593.0,"Rice, paddy",60492,33471.0,14.29
Turkey,2000,593.0,"Rice, paddy",60492,33471.0,17.97
Turkey,2000,593.0,Soybeans,29667,33471.0,19.33
Turkey,2000,593.0,Soybeans,29667,33471.0,10.39
Turkey,2000,593.0,Soybeans,29667,33471.0,12.03
Turkey,2000,593.0,Soybeans,29667,33471.0,14.29
Turkey,2000,593.0,Soybeans,29667,33471.0,17.97
Turkey,2000,593.0,Wheat,22928,33471.0,19.33
Turkey,2000,593.0,Wheat,22928,33471.0,10.39
Turkey,2000,593.0,Wheat,22928,33471.0,12.03
Turkey,2000,593.0,Wheat,22928,33471.0,14.29
Turkey,2000,593.0,Wheat,22928,33471.0,17.97
Turkey,2001,593.0,Maize,40063,25539.0,20.09
Turkey,2001,593.0,Maize,40063,25539.0,12.32
Turkey,2001,593.0,Maize,40063,25539.0,13.16
Turkey,2001,593.0,Maize,40063,25539.0,15.11
Turkey,2001,593.0,Maize,40063,25539.0,18.63
Turkey,2001,593.0,Potatoes,250409,25539.0,20.09
Turkey,2001,593.0,Potatoes,250409,25539.0,12.32
Turkey,2001,593.0,Potatoes,250409,25539.0,13.16
Turkey,2001,593.0,Potatoes,250409,25539.0,15.11
Turkey,2001,593.0,Potatoes,250409,25539.0,18.63
Turkey,2001,593.0,"Rice, paddy",61017,25539.0,20.09
Turkey,2001,593.0,"Rice, paddy",61017,25539.0,12.32
Turkey,2001,593.0,"Rice, paddy",61017,25539.0,13.16
Turkey,2001,593.0,"Rice, paddy",61017,25539.0,15.11
Turkey,2001,593.0,"Rice, paddy",61017,25539.0,18.63
Turkey,2001,593.0,Soybeans,33064,25539.0,20.09
Turkey,2001,593.0,Soybeans,33064,25539.0,12.32
Turkey,2001,593.0,Soybeans,33064,25539.0,13.16
Turkey,2001,593.0,Soybeans,33064,25539.0,15.11
Turkey,2001,593.0,Soybeans,33064,25539.0,18.63
Turkey,2001,593.0,Wheat,20765,25539.0,20.09
Turkey,2001,593.0,Wheat,20765,25539.0,12.32
Turkey,2001,593.0,Wheat,20765,25539.0,13.16
Turkey,2001,593.0,Wheat,20765,25539.0,15.11
Turkey,2001,593.0,Wheat,20765,25539.0,18.63
Turkey,2002,593.0,Maize,42163,27915.0,19.54
Turkey,2002,593.0,Maize,42163,27915.0,10.81
Turkey,2002,593.0,Maize,42163,27915.0,12.24
Turkey,2002,593.0,Maize,42163,27915.0,14.51
Turkey,2002,593.0,Maize,42163,27915.0,18.18
Turkey,2002,593.0,Potatoes,262966,27915.0,19.54
Turkey,2002,593.0,Potatoes,262966,27915.0,10.81
Turkey,2002,593.0,Potatoes,262966,27915.0,12.24
Turkey,2002,593.0,Potatoes,262966,27915.0,14.51
Turkey,2002,593.0,Potatoes,262966,27915.0,18.18
Turkey,2002,593.0,"Rice, paddy",60192,27915.0,19.54
Turkey,2002,593.0,"Rice, paddy",60192,27915.0,10.81
Turkey,2002,593.0,"Rice, paddy",60192,27915.0,12.24
Turkey,2002,593.0,"Rice, paddy",60192,27915.0,14.51
Turkey,2002,593.0,"Rice, paddy",60192,27915.0,18.18
Turkey,2002,593.0,Soybeans,29412,27915.0,19.54
Turkey,2002,593.0,Soybeans,29412,27915.0,10.81
Turkey,2002,593.0,Soybeans,29412,27915.0,12.24
Turkey,2002,593.0,Soybeans,29412,27915.0,14.51
Turkey,2002,593.0,Soybeans,29412,27915.0,18.18
Turkey,2002,593.0,Wheat,21006,27915.0,19.54
Turkey,2002,593.0,Wheat,21006,27915.0,10.81
Turkey,2002,593.0,Wheat,21006,27915.0,12.24
Turkey,2002,593.0,Wheat,21006,27915.0,14.51
Turkey,2002,593.0,Wheat,21006,27915.0,18.18
Turkey,2004,593.0,Maize,55076,28831.0,19.48
Turkey,2004,593.0,Maize,55076,28831.0,10.99
Turkey,2004,593.0,Maize,55076,28831.0,12.26
Turkey,2004,593.0,Maize,55076,28831.0,14.23
Turkey,2004,593.0,Maize,55076,28831.0,17.97
Turkey,2004,593.0,Potatoes,268306,28831.0,19.48
Turkey,2004,593.0,Potatoes,268306,28831.0,10.99
Turkey,2004,593.0,Potatoes,268306,28831.0,12.26
Turkey,2004,593.0,Potatoes,268306,28831.0,14.23
Turkey,2004,593.0,Potatoes,268306,28831.0,17.97
Turkey,2004,593.0,"Rice, paddy",70010,28831.0,19.48
Turkey,2004,593.0,"Rice, paddy",70010,28831.0,10.99
Turkey,2004,593.0,"Rice, paddy",70010,28831.0,12.26
Turkey,2004,593.0,"Rice, paddy",70010,28831.0,14.23
Turkey,2004,593.0,"Rice, paddy",70010,28831.0,17.97
Turkey,2004,593.0,Sorghum,23333,28831.0,19.48
Turkey,2004,593.0,Sorghum,23333,28831.0,10.99
Turkey,2004,593.0,Sorghum,23333,28831.0,12.26
Turkey,2004,593.0,Sorghum,23333,28831.0,14.23
Turkey,2004,593.0,Sorghum,23333,28831.0,17.97
Turkey,2004,593.0,Soybeans,35714,28831.0,19.48
Turkey,2004,593.0,Soybeans,35714,28831.0,10.99
Turkey,2004,593.0,Soybeans,35714,28831.0,12.26
Turkey,2004,593.0,Soybeans,35714,28831.0,14.23
Turkey,2004,593.0,Soybeans,35714,28831.0,17.97
Turkey,2004,593.0,Wheat,22658,28831.0,19.48
Turkey,2004,593.0,Wheat,22658,28831.0,10.99
Turkey,2004,593.0,Wheat,22658,28831.0,12.26
Turkey,2004,593.0,Wheat,22658,28831.0,14.23
Turkey,2004,593.0,Wheat,22658,28831.0,17.97
Turkey,2005,593.0,Maize,70000,40332.0,19.44
Turkey,2005,593.0,Maize,70000,40332.0,11.24
Turkey,2005,593.0,Maize,70000,40332.0,12.2
Turkey,2005,593.0,Maize,70000,40332.0,14.23
Turkey,2005,593.0,Maize,70000,40332.0,17.78
Turkey,2005,593.0,Potatoes,266540,40332.0,19.44
Turkey,2005,593.0,Potatoes,266540,40332.0,11.24
Turkey,2005,593.0,Potatoes,266540,40332.0,12.2
Turkey,2005,593.0,Potatoes,266540,40332.0,14.23
Turkey,2005,593.0,Potatoes,266540,40332.0,17.78
Turkey,2005,593.0,"Rice, paddy",70664,40332.0,19.44
Turkey,2005,593.0,"Rice, paddy",70664,40332.0,11.24
Turkey,2005,593.0,"Rice, paddy",70664,40332.0,12.2
Turkey,2005,593.0,"Rice, paddy",70664,40332.0,14.23
Turkey,2005,593.0,"Rice, paddy",70664,40332.0,17.78
Turkey,2005,593.0,Sorghum,23256,40332.0,19.44
Turkey,2005,593.0,Sorghum,23256,40332.0,11.24
Turkey,2005,593.0,Sorghum,23256,40332.0,12.2
Turkey,2005,593.0,Sorghum,23256,40332.0,14.23
Turkey,2005,593.0,Sorghum,23256,40332.0,17.78
Turkey,2005,593.0,Soybeans,33721,40332.0,19.44
Turkey,2005,593.0,Soybeans,33721,40332.0,11.24
Turkey,2005,593.0,Soybeans,33721,40332.0,12.2
Turkey,2005,593.0,Soybeans,33721,40332.0,14.23
Turkey,2005,593.0,Soybeans,33721,40332.0,17.78
Turkey,2005,593.0,Wheat,23309,40332.0,19.44
Turkey,2005,593.0,Wheat,23309,40332.0,11.24
Turkey,2005,593.0,Wheat,23309,40332.0,12.2
Turkey,2005,593.0,Wheat,23309,40332.0,14.23
Turkey,2005,593.0,Wheat,23309,40332.0,17.78
Turkey,2006,593.0,Maize,72139,27421.0,19.44
Turkey,2006,593.0,Maize,72139,27421.0,11.12
Turkey,2006,593.0,Maize,72139,27421.0,11.96
Turkey,2006,593.0,Maize,72139,27421.0,14.11
Turkey,2006,593.0,Maize,72139,27421.0,17.71
Turkey,2006,593.0,Potatoes,276077,27421.0,19.44
Turkey,2006,593.0,Potatoes,276077,27421.0,11.12
Turkey,2006,593.0,Potatoes,276077,27421.0,11.96
Turkey,2006,593.0,Potatoes,276077,27421.0,14.11
Turkey,2006,593.0,Potatoes,276077,27421.0,17.71
Turkey,2006,593.0,"Rice, paddy",70273,27421.0,19.44
Turkey,2006,593.0,"Rice, paddy",70273,27421.0,11.12
Turkey,2006,593.0,"Rice, paddy",70273,27421.0,11.96
Turkey,2006,593.0,"Rice, paddy",70273,27421.0,14.11
Turkey,2006,593.0,"Rice, paddy",70273,27421.0,17.71
Turkey,2006,593.0,Sorghum,26023,27421.0,19.44
Turkey,2006,593.0,Sorghum,26023,27421.0,11.12
Turkey,2006,593.0,Sorghum,26023,27421.0,11.96
Turkey,2006,593.0,Sorghum,26023,27421.0,14.11
Turkey,2006,593.0,Sorghum,26023,27421.0,17.71
Turkey,2006,593.0,Soybeans,39688,27421.0,19.44
Turkey,2006,593.0,Soybeans,39688,27421.0,11.12
Turkey,2006,593.0,Soybeans,39688,27421.0,11.96
Turkey,2006,593.0,Soybeans,39688,27421.0,14.11
Turkey,2006,593.0,Soybeans,39688,27421.0,17.71
Turkey,2006,593.0,Wheat,23595,27421.0,19.44
Turkey,2006,593.0,Wheat,23595,27421.0,11.12
Turkey,2006,593.0,Wheat,23595,27421.0,11.96
Turkey,2006,593.0,Wheat,23595,27421.0,14.11
Turkey,2006,593.0,Wheat,23595,27421.0,17.71
Turkey,2007,593.0,Maize,68381,48715.51,19.82
Turkey,2007,593.0,Maize,68381,48715.51,11.87
Turkey,2007,593.0,Maize,68381,48715.51,12.91
Turkey,2007,593.0,Maize,68381,48715.51,14.98
Turkey,2007,593.0,Maize,68381,48715.51,18.6
Turkey,2007,593.0,Potatoes,276422,48715.51,19.82
Turkey,2007,593.0,Potatoes,276422,48715.51,11.87
Turkey,2007,593.0,Potatoes,276422,48715.51,12.91
Turkey,2007,593.0,Potatoes,276422,48715.51,14.98
Turkey,2007,593.0,Potatoes,276422,48715.51,18.6
Turkey,2007,593.0,"Rice, paddy",69084,48715.51,19.82
Turkey,2007,593.0,"Rice, paddy",69084,48715.51,11.87
Turkey,2007,593.0,"Rice, paddy",69084,48715.51,12.91
Turkey,2007,593.0,"Rice, paddy",69084,48715.51,14.98
Turkey,2007,593.0,"Rice, paddy",69084,48715.51,18.6
Turkey,2007,593.0,Sorghum,32222,48715.51,19.82
Turkey,2007,593.0,Sorghum,32222,48715.51,11.87
Turkey,2007,593.0,Sorghum,32222,48715.51,12.91
Turkey,2007,593.0,Sorghum,32222,48715.51,14.98
Turkey,2007,593.0,Sorghum,32222,48715.51,18.6
Turkey,2007,593.0,Soybeans,35350,48715.51,19.82
Turkey,2007,593.0,Soybeans,35350,48715.51,11.87
Turkey,2007,593.0,Soybeans,35350,48715.51,12.91
Turkey,2007,593.0,Soybeans,35350,48715.51,14.98
Turkey,2007,593.0,Soybeans,35350,48715.51,18.6
Turkey,2007,593.0,Wheat,21675,48715.51,19.82
Turkey,2007,593.0,Wheat,21675,48715.51,11.87
Turkey,2007,593.0,Wheat,21675,48715.51,12.91
Turkey,2007,593.0,Wheat,21675,48715.51,14.98
Turkey,2007,593.0,Wheat,21675,48715.51,18.6
Turkey,2008,593.0,Maize,71988,37640.2,19.92
Turkey,2008,593.0,Maize,71988,37640.2,11.33
Turkey,2008,593.0,Maize,71988,37640.2,12.7
Turkey,2008,593.0,Maize,71988,37640.2,14.91
Turkey,2008,593.0,Maize,71988,37640.2,18.47
Turkey,2008,593.0,Potatoes,282947,37640.2,19.92
Turkey,2008,593.0,Potatoes,282947,37640.2,11.33
Turkey,2008,593.0,Potatoes,282947,37640.2,12.7
Turkey,2008,593.0,Potatoes,282947,37640.2,14.91
Turkey,2008,593.0,Potatoes,282947,37640.2,18.47
Turkey,2008,593.0,"Rice, paddy",75716,37640.2,19.92
Turkey,2008,593.0,"Rice, paddy",75716,37640.2,11.33
Turkey,2008,593.0,"Rice, paddy",75716,37640.2,12.7
Turkey,2008,593.0,"Rice, paddy",75716,37640.2,14.91
Turkey,2008,593.0,"Rice, paddy",75716,37640.2,18.47
Turkey,2008,593.0,Sorghum,30811,37640.2,19.92
Turkey,2008,593.0,Sorghum,30811,37640.2,11.33
Turkey,2008,593.0,Sorghum,30811,37640.2,12.7
Turkey,2008,593.0,Sorghum,30811,37640.2,14.91
Turkey,2008,593.0,Sorghum,30811,37640.2,18.47
Turkey,2008,593.0,Soybeans,36490,37640.2,19.92
Turkey,2008,593.0,Soybeans,36490,37640.2,11.33
Turkey,2008,593.0,Soybeans,36490,37640.2,12.7
Turkey,2008,593.0,Soybeans,36490,37640.2,14.91
Turkey,2008,593.0,Soybeans,36490,37640.2,18.47
Turkey,2008,593.0,Wheat,23451,37640.2,19.92
Turkey,2008,593.0,Wheat,23451,37640.2,11.33
Turkey,2008,593.0,Wheat,23451,37640.2,12.7
Turkey,2008,593.0,Wheat,23451,37640.2,14.91
Turkey,2008,593.0,Wheat,23451,37640.2,18.47
Turkey,2009,593.0,Maize,71878,37651.15,19.94
Turkey,2009,593.0,Maize,71878,37651.15,11.63
Turkey,2009,593.0,Maize,71878,37651.15,12.75
Turkey,2009,593.0,Maize,71878,37651.15,14.95
Turkey,2009,593.0,Maize,71878,37651.15,18.41
Turkey,2009,593.0,Potatoes,305986,37651.15,19.94
Turkey,2009,593.0,Potatoes,305986,37651.15,11.63
Turkey,2009,593.0,Potatoes,305986,37651.15,12.75
Turkey,2009,593.0,Potatoes,305986,37651.15,14.95
Turkey,2009,593.0,Potatoes,305986,37651.15,18.41
Turkey,2009,593.0,"Rice, paddy",77765,37651.15,19.94
Turkey,2009,593.0,"Rice, paddy",77765,37651.15,11.63
Turkey,2009,593.0,"Rice, paddy",77765,37651.15,12.75
Turkey,2009,593.0,"Rice, paddy",77765,37651.15,14.95
Turkey,2009,593.0,"Rice, paddy",77765,37651.15,18.41
Turkey,2009,593.0,Sorghum,51316,37651.15,19.94
Turkey,2009,593.0,Sorghum,51316,37651.15,11.63
Turkey,2009,593.0,Sorghum,51316,37651.15,12.75
Turkey,2009,593.0,Sorghum,51316,37651.15,14.95
Turkey,2009,593.0,Sorghum,51316,37651.15,18.41
Turkey,2009,593.0,Soybeans,36570,37651.15,19.94
Turkey,2009,593.0,Soybeans,36570,37651.15,11.63
Turkey,2009,593.0,Soybeans,36570,37651.15,12.75
Turkey,2009,593.0,Soybeans,36570,37651.15,14.95
Turkey,2009,593.0,Soybeans,36570,37651.15,18.41
Turkey,2009,593.0,Wheat,25667,37651.15,19.94
Turkey,2009,593.0,Wheat,25667,37651.15,11.63
Turkey,2009,593.0,Wheat,25667,37651.15,12.75
Turkey,2009,593.0,Wheat,25667,37651.15,14.95
Turkey,2009,593.0,Wheat,25667,37651.15,18.41
Turkey,2010,593.0,Maize,72614,38554.69,21.02
Turkey,2010,593.0,Maize,72614,38554.69,13.27
Turkey,2010,593.0,Maize,72614,38554.69,13.8
Turkey,2010,593.0,Maize,72614,38554.69,15.6
Turkey,2010,593.0,Maize,72614,38554.69,19.27
Turkey,2010,593.0,Potatoes,323303,38554.69,21.02
Turkey,2010,593.0,Potatoes,323303,38554.69,13.27
Turkey,2010,593.0,Potatoes,323303,38554.69,13.8
Turkey,2010,593.0,Potatoes,323303,38554.69,15.6
Turkey,2010,593.0,Potatoes,323303,38554.69,19.27
Turkey,2010,593.0,"Rice, paddy",86899,38554.69,21.02
Turkey,2010,593.0,"Rice, paddy",86899,38554.69,13.27
Turkey,2010,593.0,"Rice, paddy",86899,38554.69,13.8
Turkey,2010,593.0,"Rice, paddy",86899,38554.69,15.6
Turkey,2010,593.0,"Rice, paddy",86899,38554.69,19.27
Turkey,2010,593.0,Sorghum,70968,38554.69,21.02
